CustomerID,EducationLevel,MaritalStatus,AccountType,LoanAmount,InterestRate,CreditLimit,credit_cards_risk_type
c2061082-c27a-439b-8976-65815fb8b0bc,Bachelor,Single,Savings,26123,4.98,7383,High
42640927-4b65-4258-aee9-4993c1873ac5,High School,Divorced,Credit Card,24509,9.18,3302,High
3e76d2ea-0d8f-4ad7-bff6-8a0cb12c6eb8,Bachelor,Married,Credit Card,35191,2.52,1638,Medium
df9b47cd-f892-46dc-baf4-dd993dd5723d,Bachelor,Divorced,Loan,38626,9.88,9700,High
70dc5ed0-f9c0-4e7f-9cd2-e86cd6816696,Bachelor,Married,Credit Card,15657,5.99,8820,Medium
f508cc6f-7336-429a-8cb8-1e36531e725a,High School,Married,Checking,30945,9.56,8328,Medium
981daeb3-8fd3-4469-ab2e-fbd7f08f9db3,Bachelor,Widowed,Savings,27693,1.51,4693,Medium
0cbf74fc-7aa6-452b-93d9-63b2d1be2d64,Master,Divorced,Credit Card,49466,7.12,9670,High
9ea2cae6-71f1-4e60-be2c-7cd3aaee29fa,Master,Married,Savings,40296,8.02,9454,Low
5f70c190-9ecf-4124-970c-381f0741bdb2,PhD,Single,Checking,39737,7.01,9004,Medium
4755d8db-3282-462f-951d-823dd04e7945,High School,Married,Checking,30624,3.61,8650,Medium
127b9edf-32cd-4ed4-89d7-51ec89518e35,High School,Widowed,Checking,38799,5.82,9293,High
8b116618-f13b-499b-991e-b140bc430ee0,Master,Single,Checking,6444,4.11,4668,Low
34410799-3666-42f8-8586-b0180c71d24d,Bachelor,Married,Checking,19649,9.05,3974,Low
bf391ff1-9698-46d9-ac6f-41e2cd7c036c,Master,Widowed,Savings,38603,5.31,6607,Medium
65eabc70-3393-4dba-8c70-544b7ab02d27,High School,Married,Loan,12628,2.7,7404,High
c38dc0e6-9646-4659-a81c-6f3cefec6979,PhD,Single,Credit Card,6331,9.96,3219,High
e2f1ea1a-3f14-4cff-9e06-173f826213e0,Bachelor,Married,Loan,10908,2.73,5777,Medium
788d0374-fbad-4fb2-83d9-d7ba5cd0320f,Bachelor,Married,Checking,38342,6.49,9060,Medium
df0aa76d-cce0-4c89-b954-c532672a1ab2,PhD,Married,Savings,45452,8.34,6904,Low
b1066c4b-cee6-4715-9ac2-47bfea4cc899,Master,Single,Credit Card,28801,6.86,4592,High
246f41a1-9bfa-42e9-89a4-9c9c68a37f28,PhD,Single,Loan,17296,5.18,9609,High
063fc9c2-f3b1-4f85-9f92-6eb9d07b114e,PhD,Widowed,Loan,21879,5.66,7134,High
21caced2-337b-4883-93a9-f82e93897ea8,Bachelor,Widowed,Checking,23233,8.96,7385,High
2729c25c-2c30-49c6-a4cc-3cadc82a8082,Master,Single,Credit Card,6769,7.42,3486,High
61ca88bb-a694-4930-a74e-37cdf3751725,High School,Divorced,Loan,21744,8.71,2939,High
1c489da3-7597-467d-b003-4176e8ce8e95,Master,Single,Loan,46409,6.09,8487,High
94ae8137-7166-41ec-a04b-298525222837,PhD,Married,Credit Card,46647,5.17,3954,Medium
41df6128-6d05-4f2f-861a-fdd08b27a29e,High School,Widowed,Credit Card,22932,6.3,7190,High
33e36c36-e844-426d-bcf1-10c63a362c8b,Master,Widowed,Savings,38068,6.54,3508,Medium
0089abd1-7fef-4abe-99eb-2664a43d69aa,Master,Single,Loan,41255,1.78,7880,High
085cd1d2-b8f7-4fd8-aaf4-9263663f799c,Master,Single,Checking,40424,5.81,1197,Medium
ee9bb0ee-3c12-4538-a4f6-66e64e39617d,PhD,Widowed,Savings,21772,9.99,9862,Medium
a568eb17-999c-40a1-9eb0-71dbbcc53f84,High School,Widowed,Checking,42496,9.28,3878,High
212dee26-9fc3-4205-abc2-d3fec97dedc8,Master,Divorced,Credit Card,7960,8.59,3718,High
6546f65b-5671-425d-a55e-1ca516010a86,Master,Married,Loan,36743,6.19,4655,Medium
25ab0509-f7df-425c-b9f3-01f7a196bfce,High School,Single,Credit Card,48362,5.61,4571,High
67ac0c85-2f2a-4d7b-a432-8100bfa3da41,Master,Widowed,Savings,27142,2.71,1487,Low
43b6e8cd-005b-4632-b0f0-3606b4bbad22,PhD,Single,Savings,5284,8.46,7154,Low
cad2145c-f07d-40e8-8144-c17602543bda,High School,Widowed,Checking,34849,7.48,4370,High
478b6980-e902-44e9-b59a-23b97425824f,Master,Divorced,Checking,12837,7.08,6697,Low
515ee9d5-38e4-471b-b4ce-b2e55048b50c,Master,Divorced,Checking,37479,8.07,7572,Medium
faa51bcc-eb3b-4dde-a1e6-9af19e77e46c,Master,Divorced,Credit Card,32761,9.41,4275,High
78122a7c-733b-4b3c-8f05-107e43f5e0e2,High School,Divorced,Credit Card,6671,9.92,9569,High
6974c69a-c269-4462-8034-4a9324e689ea,PhD,Widowed,Checking,31895,6.74,4292,Medium
e0dc1712-87b8-46a4-a8b4-7fb40304e199,High School,Widowed,Savings,7147,8.88,5279,Medium
e792be32-c9e6-4a25-a49a-efa6da18ad59,Master,Widowed,Credit Card,43576,8.46,6596,High
b729e027-8834-4b3f-998b-764f52adb218,High School,Married,Checking,33140,9.88,9057,Medium
deeb9c69-9442-4aff-bc91-2234a3170fc7,Master,Widowed,Checking,18467,1.67,3268,Low
026204ba-866f-4271-bfa3-7fc8b272d686,High School,Single,Checking,29240,8.46,9684,High
1397ceec-b14a-4ebc-862d-2e448498887c,Master,Widowed,Checking,26953,7.92,6481,Medium
6dfa49c0-0e1f-4b68-9b32-b3db240d8394,PhD,Widowed,Credit Card,46513,2.74,4488,High
ba541249-5ab3-42fd-9073-1d2d3818de4a,Master,Divorced,Loan,10299,5.05,9556,High
7d243fb1-ec7c-4cf2-a01b-a3ff9b299d6c,PhD,Married,Savings,48870,2.28,9048,Low
de4c89fa-d9c5-46dc-b3fb-506bfbcead99,PhD,Married,Savings,40035,4.72,5960,Low
2edd7abf-4992-453c-8360-a15e6206790f,High School,Single,Credit Card,44318,9.77,3611,High
06eb024a-bdd3-4d76-a1d3-be0493c2995b,PhD,Single,Loan,14901,7.82,4771,High
dd069217-7cd8-431a-b6f9-bc991dec5818,Bachelor,Married,Checking,44359,7.84,3374,Medium
ff2b9066-19b1-421d-a99b-52c68cb0952b,PhD,Divorced,Loan,26724,3.85,5333,High
e4ce649b-8f43-47c2-8040-0bba906479da,PhD,Divorced,Checking,31046,7.73,4648,Medium
1902fda9-51a9-4136-b507-d545c2895fa2,Bachelor,Divorced,Loan,27691,6.78,2983,High
4d4be651-268c-4810-b94e-3ee9829e5437,Master,Single,Credit Card,33835,7.88,5083,High
9463f6cc-ac35-4bbc-9bbf-40a2da086a89,High School,Divorced,Checking,12380,8.11,2237,Medium
3494862d-64f9-4b87-9e35-b1cb549f613e,High School,Single,Savings,48250,6.33,7893,High
43eebccf-a588-498a-91e4-4bf74912f446,High School,Single,Savings,11331,3.59,4701,Low
abc56f8e-25e4-4c45-aeee-5674d30505f8,Bachelor,Widowed,Loan,5475,8.39,8682,High
10ec1a70-14ec-4d5d-8f0c-2bb62ae673e7,Master,Widowed,Credit Card,15237,4.15,6562,Medium
54704d05-26dd-4d29-95ac-0b66422e5466,High School,Divorced,Checking,16581,6.54,7256,Medium
9ec85bf2-b14a-473c-9f0b-5ac72218de21,Bachelor,Widowed,Checking,6069,3.34,3468,Low
114dba63-0b4c-47df-8f5e-1774839aa954,Master,Divorced,Savings,41770,4.07,1005,Low
18023ece-9bae-44c8-ae6d-c957f02f2d28,PhD,Widowed,Savings,28965,6.89,7692,Medium
dc4a9f3a-66af-44e3-9da7-99cacf9c5ac5,PhD,Single,Credit Card,26454,9.69,9846,High
b2b50561-5c5d-4fb3-8bc5-3e0fcb479232,High School,Widowed,Savings,6416,2.62,9145,Medium
9bb4055d-e9eb-4905-99b0-4ab7650b5775,Master,Married,Loan,41905,3.26,3749,Medium
93bba2e9-7cb4-4309-abd2-c2a8f79714be,Bachelor,Single,Loan,15036,6.09,1521,High
f9e10ce5-a6f5-4f91-b8e0-ee8a5a9ef1fd,Bachelor,Married,Loan,47783,9.46,4646,High
b1317f43-3459-43c0-9f13-6486543378f6,Master,Single,Credit Card,47655,8.95,8199,High
e59fe2bb-9cb2-4bf9-9cbb-cf813bc274f8,High School,Single,Savings,48524,5.71,4727,High
2265eb20-d4bf-4dd5-b172-3f644ee4166e,High School,Widowed,Checking,41236,2.37,1673,Medium
7b6c1ede-3bf5-4e51-949f-cdb446adc340,Bachelor,Single,Checking,11689,3.49,1172,Low
793aea23-23fb-4e00-aabe-1882ac479ffa,Master,Widowed,Checking,40016,3.43,5978,Medium
3b085c5e-f786-4616-9753-7f8704ace3f4,Master,Single,Loan,34479,3.9,3566,High
8d612f9e-831f-4a3b-9f8e-5ea0e88e3069,High School,Divorced,Checking,31393,9.4,7152,High
f227a73c-73a6-4426-b0ae-9609bc939720,PhD,Widowed,Savings,5776,6.65,3249,Low
202f387a-9465-4059-8dbd-f3c1aabe12f2,PhD,Single,Savings,21233,3.58,9155,Medium
7e80ee42-c746-4fa1-a36e-8e1398f11820,Bachelor,Divorced,Savings,25988,5.06,4153,Medium
44f29a27-adca-4bbd-adde-a1183d25eeb4,Master,Single,Checking,38010,8.52,8250,Medium
70672c4e-2cbd-4e88-bb92-50e30d6f9b5c,High School,Single,Checking,10033,4.43,1826,Low
12026539-0ea2-40bf-af96-7cf0bd6fa095,PhD,Single,Loan,17913,2.15,5816,Medium
5dd99c65-8ff5-4630-8696-db756fac497a,Bachelor,Divorced,Savings,10051,9.02,8138,Medium
7424fe31-a502-4bac-a23e-c470ad632308,Bachelor,Widowed,Credit Card,32689,5.57,3956,High
3c43308b-1feb-40b9-a434-ee2c40edea00,Bachelor,Widowed,Checking,41952,7.05,7917,High
b96a1343-ee09-41be-92e8-9f033a43a16a,Master,Single,Credit Card,25817,9.06,3307,High
04755994-9136-4ea5-8275-7252654c0f61,High School,Divorced,Savings,47555,4.13,9169,High
c774421f-ce27-43f7-abc5-a3db2f02241e,High School,Divorced,Savings,49786,6.12,9317,High
b0e5f4b5-dc47-4d52-9943-ddc21998c2b1,High School,Divorced,Savings,35834,6.14,5978,High
f49787c4-cd1d-4445-8857-8b921bd5d0e8,Bachelor,Divorced,Checking,44705,4.38,8495,High
1984e7fc-115e-496c-b17e-0684b1972b52,High School,Single,Checking,36388,4.1,6892,High
7ea4a600-6453-413f-bbaa-9e49986c82b6,High School,Divorced,Loan,16114,9.96,4604,High
6513d83e-91b4-4608-8a2b-2f008d497d1d,PhD,Single,Checking,39694,7.76,9648,Medium
7ea9a9da-3119-4c23-8bc2-1875e1bd10bc,Master,Married,Loan,27490,2.49,4156,Medium
7ffd7565-926e-4f84-a088-50d072954ccb,Master,Single,Checking,33692,7.13,6308,Medium
e35a662e-8f91-4ede-95e0-62175cd4a9f2,PhD,Divorced,Loan,22412,9.33,9805,High
e9b153f1-47f4-4101-b4fc-cf4a81356d53,Bachelor,Widowed,Credit Card,11744,1.79,3404,Medium
7dfd4e5b-5296-436e-a068-2979699bf6a8,Bachelor,Single,Credit Card,18869,5.76,5548,High
a5a41e34-03ee-4dae-82c6-24ae6dc56e9b,Master,Widowed,Checking,5791,2.1,5368,Low
14558e41-40a8-47e2-9e1e-319292dbdbdc,High School,Single,Checking,34701,6.49,6486,High
2863ff93-8cd7-475c-a216-8aa8264d2c26,Master,Divorced,Credit Card,18412,5.07,9081,High
7df555fb-7498-4a9e-b726-a082671f11cb,Bachelor,Married,Checking,32459,8.6,1142,Medium
af231d3c-c59d-4ffd-b05d-1e355d9359e7,Master,Married,Savings,9239,5.96,2049,Low
056edaad-fbb4-4efe-b2a3-62b02c99739c,Master,Widowed,Checking,29005,5.68,9665,Medium
b91bad43-4cb0-4c81-acc2-f72ef46ac7e8,Bachelor,Married,Checking,46781,8.81,7539,Medium
3082a4b1-476b-4494-b68a-86738d32df9c,High School,Single,Credit Card,10844,6.59,4353,High
46177143-6bce-45fd-a3ed-2ce327ba4968,High School,Divorced,Savings,16344,8.15,1109,Medium
6b279377-5a58-49e9-97a8-d057eb02b575,PhD,Married,Checking,29344,7.61,2537,Low
c980faf3-55e8-47c1-bcc7-13c3ea9d9409,High School,Single,Checking,31789,6.68,5391,High
b852ce38-8cc3-4804-adaa-e69cf6ace250,PhD,Single,Credit Card,5356,5.88,4995,Medium
e4907333-6198-4e34-bd3d-41fa4a990412,High School,Married,Credit Card,24149,2.18,3338,High
02389fe2-3736-41b8-ba75-82acc7bebd9b,PhD,Divorced,Checking,47442,2.95,1024,Low
c815732b-cef5-49dd-be58-600c0452a630,Master,Widowed,Checking,24579,3.98,4218,Low
5c1f62cf-b660-4325-84bc-32d4aae30b96,High School,Married,Credit Card,6282,9.23,5713,High
ddb0cf1f-33c9-4aae-b8a3-04adafede3ad,PhD,Divorced,Loan,17874,5.51,5783,Medium
49ac47a0-eaab-4965-91f7-a689f35244b9,High School,Divorced,Checking,18984,9.62,6936,Medium
662f1152-5a50-42b9-a101-004be0e39a7f,High School,Married,Savings,29634,5.5,7678,Medium
3f31f976-9064-455a-a188-ae93ecf26c57,Bachelor,Married,Savings,20761,9.81,8442,Medium
168140ed-d6f4-4f3f-9a96-c9cb88cf0bfd,Bachelor,Married,Savings,33548,2.95,6338,Low
2769ddfd-b0f3-426d-91a2-3a34f1bc93b4,High School,Divorced,Checking,13709,3.21,5408,Medium
9ec7103d-d3d5-4009-be97-43425c62ba1e,PhD,Divorced,Loan,27445,3.91,4434,High
28058172-64da-45fa-b750-614f2481c48b,High School,Single,Loan,30227,1.75,3285,High
b849ebfe-9fe7-412b-95c6-8b122d020705,PhD,Single,Loan,10428,2.71,7320,High
591b91de-88e1-40d8-89eb-3126a606b8fd,Master,Married,Credit Card,34736,8.8,8994,High
cb300d95-e8cf-4f29-9ed2-e427ad9f9687,Bachelor,Divorced,Credit Card,19147,5.05,1958,High
a8580ab3-7031-43d2-a733-1cf6d7747bb1,High School,Married,Loan,27629,9.46,9340,High
cb4f7cba-afd0-4f97-a7c7-6697ab9f0fa0,PhD,Married,Checking,18528,4.53,2058,Low
ad82c0af-2417-461f-903a-930042464540,PhD,Divorced,Credit Card,26333,2.63,7221,High
bb27ba19-c073-460c-bd72-f65157813ed7,PhD,Married,Checking,31254,3.04,2114,Low
6e6c2c5a-b202-4a1f-8a08-94cc78ff5443,Master,Widowed,Checking,43627,4.33,2582,Low
a450f506-a5ef-419c-8539-d476a58716c4,Bachelor,Married,Loan,30581,8.45,7055,High
654567d7-ee5f-4ff8-99f4-ea63c646c63f,High School,Divorced,Credit Card,38813,9.72,5762,High
4b9c38ac-a01c-4961-bb69-f973e80198f6,Bachelor,Married,Checking,10772,3.32,6992,Low
43182a3d-524d-4460-9236-704eee667e36,Bachelor,Widowed,Savings,46158,7.85,8787,High
d600f7fe-dba1-4181-b229-ea5a94d4dadc,PhD,Divorced,Savings,17577,7.29,1103,Low
9f36b750-234a-4309-afcb-0c98dd575cc8,PhD,Widowed,Loan,13750,9.68,2275,High
b132f01b-d62a-4f0c-b2b4-2b2baafc9ce0,PhD,Single,Credit Card,11537,4.25,6553,Medium
a111667b-e0f2-474f-9988-58259796c5ff,PhD,Widowed,Checking,17552,6.07,8862,Low
ce184b2f-573a-4f0a-9d37-3e285cf59597,Bachelor,Married,Credit Card,8786,7.08,1161,Medium
fe645106-3edd-44e5-8187-17b8b69c8ce6,Bachelor,Widowed,Credit Card,37457,4.92,9861,High
c7fa3f01-8132-4720-8989-c2e955dc9b6d,PhD,Married,Loan,36854,9.6,2377,High
f6fefee2-9fbe-4a69-bf29-f8752eb0cfa1,Master,Married,Savings,16729,2.84,1699,Low
2d50914d-ccd1-4889-bcfb-61f1ff9d4ee3,Master,Widowed,Checking,38738,9.61,6530,Medium
a0163490-d4dc-4e76-9c4e-b6ad9e3783e1,High School,Widowed,Checking,25064,3.37,1753,Medium
d1729539-f94c-4dee-8c44-e04d347537d3,PhD,Widowed,Savings,40266,8.22,9032,Medium
3c46d821-9650-45d6-81da-d833b83266d9,High School,Widowed,Savings,37821,7.55,8099,High
f8dbbf3e-b5e6-494d-9bd5-284673bfae5e,PhD,Divorced,Savings,7145,4.36,1652,Low
75d809b3-1d65-4891-85fb-69dcf53d52b4,High School,Married,Checking,19819,1.81,9002,Low
6251f25a-b194-4ffb-ac47-89de1568552d,PhD,Single,Loan,36257,3.7,3518,High
6edacfa8-c90d-4fba-a735-cc4fff7b5eaa,Master,Single,Checking,33548,1.83,8237,Medium
9d9cd94e-8595-430d-8e7b-b1809082a4df,High School,Single,Checking,15209,2.3,9111,Medium
fa3462f6-18b8-4511-a3cb-65c0f31d49da,High School,Single,Credit Card,45638,2.48,9159,High
96f1e4d9-f02c-42f2-a73c-44ed6899500a,Bachelor,Married,Loan,35416,3.06,1689,Medium
a5739b75-1601-4cc9-acbb-fb25ac7f6205,High School,Divorced,Credit Card,17188,8.57,6475,High
9b2b52e7-01e7-4657-8fa0-9c14b8856ae7,PhD,Divorced,Savings,27298,5.01,7686,Medium
986788b4-a33a-496c-b96d-bf94944dcb5d,Master,Single,Credit Card,47979,9.71,4935,High
ce6ee6e3-e127-414c-a490-49aca04f8673,Bachelor,Single,Loan,13284,9.71,3052,High
2ad452f5-8d49-498d-9b48-3ac32da6637a,Bachelor,Married,Checking,27698,4.5,4634,Low
fa51efe5-8847-4025-a911-9fa81038c058,High School,Widowed,Loan,7996,1.59,3621,High
238760b7-1beb-49a9-b6e8-1a63b4684530,High School,Widowed,Loan,45791,4.87,2877,High
1a9b5f81-637b-4cca-a507-82ef1f6a8990,Master,Divorced,Savings,35531,2.61,4117,Low
eac5df58-0617-4c4e-9b4f-8cdc33d6e4ba,PhD,Single,Checking,39972,3.87,4543,Low
7fffa8bd-bf63-4a77-94a3-a6eea26afc67,Master,Widowed,Checking,21624,3.46,4113,Low
3066c0bc-2b6f-493e-a473-292a5ad55a04,Bachelor,Married,Checking,38569,7.34,6104,Medium
127ca90a-eb52-4365-a1b3-57a5edfacf34,PhD,Married,Savings,44629,9.84,2485,Low
ad8afa7d-d650-4c5f-9656-fe10125b65f9,Master,Single,Savings,14542,6.59,6042,Low
9a2e1c63-9e1b-49f4-88c2-58022468ab6c,Master,Single,Savings,39967,1.57,1189,Low
35b6465b-efb0-48a9-aacf-a671f5d04be6,Master,Divorced,Savings,48127,4.66,6800,Medium
d45614e4-09b6-4349-8e52-3dd9da3a3349,High School,Widowed,Loan,13358,1.52,4941,High
b66fcfc4-8cde-457b-a9e6-1fc7a5e88839,Bachelor,Married,Credit Card,38271,4.48,1033,Medium
96e883cf-963d-4e3e-9407-1d3e91b115bb,PhD,Divorced,Credit Card,26490,9.66,6016,High
a8564157-c3b7-43db-bb9a-5ee6a2ac5a1b,Bachelor,Divorced,Checking,48536,4.68,6314,Medium
9e010670-7c9e-4cfc-ac61-994980df177a,Bachelor,Single,Checking,45182,5.37,8247,High
fb5134ee-7b27-4955-b80d-25b415e5dd48,PhD,Single,Credit Card,35738,8.9,1970,High
4073cb14-aa60-42d0-a590-a076eee9e2a1,High School,Single,Savings,40530,2.98,4445,Medium
8faefa19-75a0-4180-a805-55d35101e27b,Master,Divorced,Checking,41506,6.56,2947,Medium
e3aa6cd0-9416-4123-9dca-6a01c082b381,Bachelor,Divorced,Credit Card,26042,1.83,2563,High
6a084687-4283-4f0d-aeca-fa2f164ca610,Bachelor,Married,Credit Card,15088,2.43,7113,Medium
3dede80c-99b7-429b-83b4-46e25d704c64,Master,Single,Checking,28896,9.46,9839,Medium
c63aeab2-bafb-478e-a787-95a521201ea5,Master,Single,Savings,27150,9.94,9137,Medium
6db92d75-29cb-4525-b3c3-482c1da122cb,High School,Married,Credit Card,39356,8.93,9981,High
ad1c1748-cc0e-4936-bf87-07f76fd098fb,Bachelor,Widowed,Loan,11314,9.12,4116,High
03047d02-9710-403c-b2b2-7ece80a150b0,Master,Single,Loan,34887,2.71,6824,High
ecd6aa54-55e1-4f47-bf47-6f3eb4799def,Master,Divorced,Credit Card,18326,3.03,8052,High
eb8a94b4-ad6c-48be-b991-ccc1a031e5b9,Master,Divorced,Loan,35821,7.02,1241,High
2ec8c3b5-4492-4da4-9c6d-fbffbd4ca286,High School,Divorced,Loan,33854,7.95,3242,High
ad5f2ec1-5b53-4115-beac-2d85e1c73683,PhD,Married,Checking,34641,3.94,8883,Low
c5f243b5-089a-449a-89ee-a327d4946e78,PhD,Divorced,Credit Card,27109,6.3,7694,High
91199e28-6450-4a01-b1e1-6c05b18ed1a8,Master,Single,Loan,12186,3.53,4290,Medium
2d805072-cc0a-4254-b334-6db91e05f53b,Bachelor,Married,Credit Card,19893,2.47,8068,Medium
a92a606e-ef07-4f8e-a18d-4747c770be9e,Master,Divorced,Credit Card,10387,2.85,4220,Medium
041ab797-7447-4f73-8dc3-d9c7f14aab1a,Master,Divorced,Savings,11859,9.46,5012,Low
52948d58-ec76-4e70-9fcc-2c27a5a864fa,PhD,Divorced,Savings,26868,4.31,4681,Low
d8fa4caa-9d63-4dc8-8613-98b120475b7e,Master,Single,Checking,48774,4.25,9277,Medium
b5223824-61d0-4391-859d-fcec8aa3477d,High School,Single,Credit Card,21980,8.61,8674,High
760b6a92-8fec-4879-89b0-11626e13b225,Bachelor,Widowed,Checking,38535,9.74,1162,High
e772a140-440c-4392-bb6d-ad2884fb6410,PhD,Divorced,Loan,25094,9.79,2915,High
d82977b9-73ee-4342-9952-61e491122a31,High School,Divorced,Loan,15999,3.32,4272,High
8df201a1-944c-4b8d-95e1-5fbf9910f4bb,High School,Single,Checking,27590,3.8,9196,High
970ddb7e-8534-4dd8-ac4c-8a15876b7b90,Bachelor,Single,Savings,12665,4.52,8816,Medium
8c7e60a9-b71d-44fc-b603-75854a553116,Master,Married,Loan,48162,3.35,1946,Medium
83af18d5-0824-417e-8909-931d8257fbea,High School,Widowed,Loan,14113,7.72,3069,High
63b51df9-cf8c-4742-9728-0036ca98dc8d,High School,Divorced,Savings,46692,4.01,3654,Medium
036917df-bd57-46b7-90f9-030a7108c6bc,PhD,Divorced,Checking,30397,6.95,8798,Medium
3826be87-bb46-44fd-8a65-a5aebb703350,PhD,Single,Checking,9080,6.56,7974,Low
c639e6b7-99b1-4ca0-b008-89161d6971df,Master,Single,Savings,10417,2.88,8032,Low
60f894d1-bffc-4ab8-89f7-77d47c57ec90,Master,Married,Savings,26363,3.84,6939,Low
c292ee19-baee-4ecc-81eb-e7c79cb3035c,Master,Single,Loan,47947,6.6,9707,High
55521840-4245-4cf7-854b-ab4afda46789,Bachelor,Widowed,Checking,14937,8.66,8486,Medium
9ef10c7f-4196-4768-904d-ed6192cc6711,High School,Single,Savings,22239,2.89,8123,High
93e736fa-2a44-48a6-a433-88c70b7b6f80,High School,Married,Checking,48196,4.55,9866,Medium
21caac41-21fe-44ff-b54f-b1296ed57433,Master,Married,Loan,10209,2.95,2726,Low
5c2da60d-cc15-49b5-bb2f-b6caa2a24575,High School,Divorced,Savings,40865,3.26,9171,High
6f776879-3c3c-49dc-b594-d690a8e79220,High School,Single,Checking,46285,5.6,8220,High
f6926947-713e-4b57-b1e3-c53f2bcf18f7,High School,Married,Savings,22049,4.24,2573,Low
bb40d49c-d0c4-4ef0-a671-1d0526daf0cd,Bachelor,Divorced,Savings,25631,3.94,2181,Medium
425dae4b-2369-4eba-9e03-d1af4741c932,High School,Single,Checking,17598,2.72,6480,Medium
7b09612b-555f-4bbd-87fa-bf636164f5de,High School,Divorced,Savings,20112,5.41,6275,High
f4f30e4d-e105-4f75-a04c-4851842d5151,High School,Married,Checking,10837,8.55,7547,Low
f7d9f084-7bf8-4cad-8727-6a92c5e6e58d,Master,Divorced,Loan,19453,9.45,7111,High
a93fb874-fe17-4e86-883c-f5c7d56a84f3,Master,Married,Savings,7402,1.93,9690,Low
f31dd3c9-1190-4c70-8dac-f0b95c837c56,PhD,Widowed,Loan,44101,4.59,2394,High
75e39c69-2037-4d7a-810b-09381ad41173,High School,Widowed,Credit Card,16316,9.49,3279,High
5dff126a-c6a6-476b-ae02-98cfd98f8920,Master,Divorced,Loan,44344,9.53,1028,High
b5e86b88-d692-4efe-bfbd-26b09ce74c06,Bachelor,Married,Checking,36349,9.26,3317,Medium
79baa282-c219-483c-b3c6-05661a231ff0,High School,Widowed,Loan,18081,3.11,5024,High
ed825491-75ce-4c8f-a08e-90536cd5d529,Bachelor,Widowed,Loan,26817,3.7,4727,High
c9571870-f076-4a9c-b571-ff4485a05e45,High School,Single,Savings,10875,6.4,6841,Medium
495a60a8-6afb-4e5f-bf62-13f4f177dc45,Master,Widowed,Checking,5110,8.94,9099,Low
d34f3b84-94bc-41e4-a413-288f823aba57,Master,Married,Checking,20387,4.18,7904,Low
d748299a-f822-45f6-839e-38aad36c95d3,PhD,Divorced,Credit Card,37788,9.63,8409,High
32fee864-6d70-47a2-9918-9e8b2c195ad5,Master,Widowed,Credit Card,9363,2.66,5087,Medium
f8ea7ec3-57f4-4d45-b945-62c288931f15,Master,Widowed,Checking,14809,3.05,8101,Low
47963b91-608e-4a19-bc8e-2494f9c8fb86,High School,Single,Savings,37905,9.77,2517,High
29d5ea42-3c4e-43d5-81d9-680d2029cbb8,Bachelor,Married,Credit Card,19418,9.48,8171,Medium
7e2f25b4-1c94-4dcf-98a9-cc4f14c681c3,Bachelor,Divorced,Credit Card,32931,5.14,3696,High
5457a940-8df7-4f39-8172-6bcb42217352,Master,Single,Loan,31712,6.43,2605,High
412a26d3-5588-4833-8bb2-70eed288b7a9,High School,Widowed,Savings,39778,3.94,5563,High
303583a8-133a-4a72-9ed8-a18c0fbdec40,Bachelor,Single,Checking,13970,9.57,3281,Medium
5a7b7233-192f-4f07-9a94-921de240ad5e,Bachelor,Divorced,Checking,32247,4.07,7371,High
e27504fe-d276-4a21-bbef-66584d36578d,Master,Married,Checking,19047,3.33,7592,Low
9d6e96b8-8120-4d2e-be67-80c14c2fb00a,High School,Married,Checking,23293,3.05,3431,Low
1f2af919-22a0-42bb-bad8-aa516c415f3c,High School,Single,Credit Card,32677,6.52,9262,High
daac7f4f-18ee-4d36-8ec8-118bd1838dc9,PhD,Widowed,Savings,10995,7.07,5219,Low
dd7c6261-fd09-4ed0-9433-598ab41f9121,Master,Married,Checking,12295,8.13,3459,Low
56878a12-1f41-4771-85ce-0411191f2640,Master,Widowed,Credit Card,35013,2.48,6460,High
2752c11e-b9b9-4ef7-8f33-8c548f45b86a,Bachelor,Married,Savings,10055,4.87,4477,Low
98a2b530-d18d-48e7-9b04-91ad8fc8e334,High School,Divorced,Checking,33057,7.28,5951,High
9e123dd0-404c-4cf4-8c86-a410c4fc9982,Bachelor,Single,Credit Card,9457,9.28,2708,High
e185039d-1398-466d-9773-e74ba8fa94a3,Bachelor,Single,Checking,7262,8.58,1502,Medium
aa33568f-5254-4a77-b4e3-8a947f04d9fd,Master,Single,Loan,34845,8.71,8259,High
b8767d0c-ee5d-4e80-8827-29f491afab3c,PhD,Single,Checking,28693,9.91,5453,Medium
72376411-c979-43a6-b365-3b8ada487b9e,PhD,Widowed,Loan,19846,5.25,8978,High
ce3b17e4-7662-4740-b563-133c265bccb7,PhD,Married,Loan,14825,2.71,8048,Medium
74566af6-e7f3-4809-9466-83eb7459f09e,High School,Widowed,Savings,5132,8.62,5277,Medium
eb82bbdd-2800-441b-af89-fe1714d3a78b,High School,Divorced,Credit Card,36965,3.59,9683,High
ce9d635b-ce49-453f-959a-573b5dd64731,PhD,Widowed,Checking,41941,7.87,5060,Medium
46a33796-fa7f-4b34-9960-591d060210f7,Master,Widowed,Credit Card,33012,5.65,5566,High
37aa54ca-d70c-4206-a9e8-f68ea66d1950,Master,Divorced,Credit Card,17535,6.01,3645,Medium
c29c4c42-5f94-4fd2-ac2d-3c0da5f9781d,High School,Single,Loan,7621,9.17,3239,High
